no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_canceled
0.21,-0.31,0.13,-0.83,2.16,-0.21,-0.59,0.52,0.42,1.49,-1.21,0.48,-0.18,-0.07,-0.1,-0.7,-0.91,1
2.1,-0.31,1.26,1.81,-0.49,-0.21,1.37,1.19,0.42,0.21,0.03,0.48,-0.18,-0.07,-0.1,0.86,-0.91,1
0.21,-0.31,1.26,-0.83,-0.49,-0.21,1.37,-0.55,-2.38,1.17,-0.2,-1.0,-0.18,-0.07,-0.1,-1.56,-0.91,0
0.21,-0.31,1.26,-1.5,-0.49,-0.21,-0.59,-0.53,0.42,0.53,1.05,0.48,-0.18,-0.07,-0.1,0.09,0.32,0
0.21,-0.31,-0.99,0.49,-0.49,-0.21,1.37,1.2,0.42,-0.11,1.38,-1.0,-0.18,-0.07,-0.1,-0.36,-0.91,0
0.21,1.86,0.13,-0.83,-0.49,4.77,-0.59,-0.88,0.42,-1.7,0.48,0.48,-0.18,-0.07,-0.1,0.38,2.77,0
0.21,-0.31,1.26,1.81,-0.49,4.77,1.37,0.15,0.42,0.21,-1.44,0.48,-0.18,-0.07,-0.1,0.92,0.32,0
0.21,4.02,-0.99,0.49,-0.49,-0.21,2.67,-0.01,-2.38,1.17,0.37,0.48,-0.18,-0.07,-0.1,0.77,2.77,0
-1.68,-0.31,-0.99,-0.17,-0.49,-0.21,-0.59,-0.92,0.42,1.49,-0.08,-2.48,5.43,-0.07,0.38,-0.7,0.32,0
0.21,-0.31,-0.99,0.49,2.16,-0.21,-0.59,-0.97,0.42,1.49,0.59,0.48,-0.18,-0.07,-0.1,-1.01,1.54,0
0.21,-0.31,0.13,1.15,-0.49,-0.21,0.06,-0.72,0.42,-2.02,1.05,0.48,-0.18,-0.07,-0.1,-0.75,-0.91,0
0.21,-0.31,-0.99,-0.83,2.16,-0.21,-0.59,-0.95,0.42,0.53,0.93,0.48,-0.18,-0.07,-0.1,1.96,-0.91,1
0.21,-0.31,0.13,-0.17,-0.49,-0.21,-0.59,-0.56,0.42,-1.7,1.16,0.48,-0.18,-0.07,-0.1,-0.94,0.32,0
0.21,-0.31,1.26,-0.83,2.16,-0.21,-0.59,-0.02,0.42,1.17,1.16,0.48,-0.18,-0.07,-0.1,-0.7,0.32,0
0.21,-0.31,0.13,-0.17,-0.49,-0.21,-0.59,-0.68,0.42,0.85,-1.44,0.48,-0.18,-0.07,-0.1,0.09,0.32,0
0.21,-0.31,0.13,-0.17,-0.49,-0.21,1.37,-0.87,-2.38,0.53,0.59,0.48,-0.18,-0.07,-0.1,0.8,1.54,0
0.21,1.86,0.13,1.15,-0.49,-0.21,-0.59,-0.68,0.42,-0.11,1.05,0.48,-0.18,-0.07,-0.1,1.41,0.32,0
0.21,-0.31,-0.99,0.49,-0.49,-0.21,-0.59,0.28,0.42,-1.06,-1.21,0.48,-0.18,-0.07,-0.1,-0.41,0.32,0
0.21,-0.31,-0.99,1.15,-0.49,-0.21,-0.59,-0.14,0.42,-1.38,1.5,0.48,-0.18,-0.07,-0.1,-0.52,0.32,0
0.21,-0.31,-0.99,-0.17,-0.49,4.77,-0.59,-0.69,-2.38,1.49,0.03,0.48,-0.18,-0.07,-0.1,-0.26,-0.91,0
2.1,-0.31,1.26,1.15,-0.49,-0.21,-0.59,0.21,0.42,0.21,1.38,0.48,-0.18,-0.07,-0.1,0.03,-0.91,0
-1.68,-0.31,-0.99,0.49,-0.49,-0.21,-0.59,-0.91,0.42,1.17,-0.88,-2.48,5.43,-0.07,4.73,-1.07,0.32,0
-1.68,-0.31,-0.99,-0.17,-0.49,-0.21,-0.59,-0.88,-2.38,1.49,-0.65,0.48,5.43,2.38,-0.1,-2.79,-0.91,0
0.21,-0.31,0.13,-0.83,-0.49,-0.21,1.37,-0.49,-2.38,0.85,0.37,0.48,-0.18,-0.07,-0.1,-0.01,1.54,0
-1.68,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.76,0.42,-1.38,-0.76,0.48,-0.18,-0.07,-0.1,-0.52,0.32,0
2.1,-0.31,-0.99,1.15,0.39,-0.21,1.37,0.87,0.42,0.21,0.03,0.48,-0.18,-0.07,-0.1,2.38,-0.91,1
0.21,-0.31,0.13,0.49,2.16,-0.21,-0.59,-0.75,0.42,1.49,1.5,0.48,-0.18,-0.07,-0.1,-0.1,1.54,0
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,0.06,1.13,0.42,0.21,0.25,0.48,-0.18,-0.07,-0.1,0.02,0.32,0
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.62,0.42,-0.42,0.82,0.48,-0.18,-0.07,-0.1,-0.12,0.32,0
-1.68,-0.31,-0.99,-0.17,-0.49,-0.21,-0.59,-0.91,-2.38,0.21,-0.42,0.48,-0.18,-0.07,-0.1,-0.47,0.32,1
-1.68,-0.31,-0.99,-0.17,-0.49,-0.21,-0.59,-0.79,-2.38,0.85,0.48,-2.48,-0.18,-0.07,-0.1,0.64,-0.91,0
0.21,-0.31,1.26,-0.83,-0.49,-0.21,-0.59,0.04,0.42,-1.06,0.14,0.48,-0.18,-0.07,-0.1,-0.17,0.32,0
0.21,-0.31,-0.99,-0.83,2.16,-0.21,-0.59,-0.97,0.42,0.21,0.48,0.48,-0.18,-0.07,-0.1,0.88,-0.91,0
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.39,0.42,-0.74,-0.99,0.48,-0.18,-0.07,-0.1,0.56,-0.91,0
-1.68,-0.31,0.13,1.15,-0.49,-0.21,-0.59,1.07,0.42,-0.74,1.05,0.48,-0.18,-0.07,-0.1,-0.61,0.32,0
0.21,1.86,0.13,1.15,-0.49,-0.21,-0.59,0.24,0.42,0.85,1.72,0.48,-0.18,-0.07,-0.1,0.02,0.32,0
0.21,-0.31,1.26,0.49,-0.49,-0.21,-0.59,2.12,0.42,-0.74,0.48,0.48,-0.18,-0.07,-0.1,-0.73,-0.91,1
2.1,-0.31,2.39,4.46,-0.49,-0.21,-0.59,1.29,0.42,0.21,-1.67,0.48,-0.18,-0.07,-0.1,0.77,0.32,1
0.21,1.86,0.13,-1.5,-0.49,-0.21,-0.59,-0.81,0.42,0.53,0.37,0.48,-0.18,-0.07,-0.1,2.15,1.54,0
0.21,-0.31,-0.99,-0.17,-0.49,-0.21,-0.59,-0.92,0.42,1.49,1.27,0.48,-0.18,-0.07,-0.1,0.01,-0.91,0
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.95,0.42,-1.06,-0.88,0.48,-0.18,-0.07,-0.1,-0.12,0.32,0
-1.68,-0.31,0.13,-0.83,-0.49,-0.21,-0.59,-0.9,0.42,-0.74,1.61,-2.48,5.43,-0.07,1.35,-0.28,-0.91,0
0.21,-0.31,1.26,1.81,2.16,-0.21,-0.59,1.99,0.42,0.85,0.93,0.48,-0.18,-0.07,-0.1,-0.53,-0.91,1
0.21,-0.31,1.26,-0.83,0.39,-0.21,-0.59,1.04,-2.38,0.21,0.71,0.48,-0.18,-0.07,-0.1,-0.3,-0.91,1
0.21,-0.31,-0.99,1.15,-0.49,-0.21,-0.59,-0.44,-2.38,0.85,0.59,0.48,-0.18,-0.07,-0.1,-0.25,1.54,0
2.1,-0.31,1.26,-0.17,-0.49,-0.21,3.32,-0.41,0.42,-0.74,1.27,0.48,-0.18,-0.07,-0.1,2.4,1.54,0
0.21,-0.31,0.13,0.49,-0.49,-0.21,1.37,-0.24,0.42,-1.06,-1.33,0.48,-0.18,-0.07,-0.1,0.17,-0.91,1
2.1,-0.31,0.13,-0.83,-0.49,-0.21,1.37,0.12,0.42,-0.11,-1.55,0.48,-0.18,-0.07,-0.1,1.18,1.54,0
0.21,-0.31,-0.99,0.49,-0.49,-0.21,-0.59,0.74,0.42,-0.11,-0.99,0.48,-0.18,-0.07,-0.1,0.23,-0.91,1
0.21,-0.31,-0.99,0.49,-0.49,-0.21,-0.59,-0.12,0.42,-1.06,1.38,0.48,-0.18,-0.07,-0.1,0.38,-0.91,1
0.21,1.86,1.26,-0.17,-0.49,-0.21,-0.59,-0.46,0.42,-0.42,1.16,0.48,-0.18,-0.07,-0.1,0.51,0.32,0
0.21,-0.31,0.13,-0.83,0.39,-0.21,1.37,0.94,0.42,0.21,-1.67,0.48,-0.18,-0.07,-0.1,1.49,2.77,0
0.21,-0.31,-0.99,1.15,-0.49,-0.21,1.37,-0.76,0.42,1.49,1.38,0.48,-0.18,-0.07,-0.1,0.53,-0.91,0
-1.68,-0.31,1.26,2.47,-0.49,-0.21,-0.59,0.15,0.42,-1.06,-0.88,0.48,-0.18,-0.07,-0.1,-0.66,-0.91,1
0.21,-0.31,1.26,0.49,2.16,-0.21,-0.59,0.34,0.42,-1.38,0.48,0.48,-0.18,-0.07,-0.1,-1.43,0.32,0
0.21,4.02,1.26,1.81,0.39,-0.21,2.67,0.07,0.42,-1.06,-1.44,0.48,-0.18,-0.07,-0.1,2.59,-0.91,1
-1.68,-0.31,-0.99,1.15,-0.49,-0.21,-0.59,-0.9,-2.38,0.53,-0.88,0.48,-0.18,-0.07,-0.1,0.22,1.54,0
-1.68,-0.31,-0.99,0.49,0.39,-0.21,-0.59,1.22,0.42,-0.42,0.03,0.48,-0.18,-0.07,-0.1,-0.94,-0.91,1
0.21,-0.31,1.26,0.49,-0.49,-0.21,-0.59,-0.9,0.42,1.49,1.61,0.48,-0.18,-0.07,-0.1,0.27,0.32,0
0.21,-0.31,1.26,0.49,-0.49,-0.21,-0.59,-0.27,0.42,1.49,-1.67,-1.0,-0.18,-0.07,-0.1,-1.0,-0.91,0
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,1.37,-0.53,-2.38,0.85,-0.2,0.48,-0.18,-0.07,-0.1,-0.01,0.32,0
0.21,-0.31,0.13,-1.5,-0.49,-0.21,-0.59,-0.88,0.42,1.49,-0.42,0.48,-0.18,-0.07,-0.1,0.06,0.32,0
0.21,-0.31,-0.99,-0.17,-0.49,-0.21,1.37,0.28,0.42,0.85,1.38,0.48,-0.18,-0.07,-0.1,-0.03,0.32,0
0.21,-0.31,0.13,-1.5,-0.49,-0.21,-0.59,0.12,-2.38,1.17,-0.08,0.48,-0.18,-0.07,-0.1,-0.88,1.54,0
0.21,-0.31,-0.99,0.49,-0.49,-0.21,1.37,-0.3,0.42,-1.38,0.14,0.48,-0.18,-0.07,-0.1,0.03,0.32,1
0.21,-0.31,1.26,-0.83,-0.49,-0.21,1.37,-0.33,0.42,0.53,1.05,0.48,-0.18,-0.07,-0.1,1.15,-0.91,1
0.21,-0.31,-0.99,-0.17,2.16,-0.21,-0.59,-0.88,0.42,-1.38,0.71,0.48,-0.18,-0.07,-0.1,-0.44,-0.91,1
0.21,-0.31,-0.99,0.49,-0.49,-0.21,-0.59,-0.84,0.42,-0.42,0.59,0.48,-0.18,-0.07,-0.1,0.73,1.54,0
0.21,-0.31,-0.99,0.49,-0.49,-0.21,-0.59,0.65,0.42,-1.38,0.82,-1.0,-0.18,-0.07,-0.1,-1.21,-0.91,0
0.21,-0.31,2.39,3.13,2.16,-0.21,-0.59,-0.71,0.42,-2.02,1.5,0.48,-0.18,-0.07,-0.1,-0.75,-0.91,0
0.21,-0.31,0.13,-0.17,-0.49,-0.21,-0.59,2.4,0.42,1.49,-1.55,0.48,-0.18,-0.07,-0.1,-0.72,1.54,1
-1.68,-0.31,1.26,1.15,-0.49,-0.21,1.37,-0.87,-2.38,1.49,1.72,0.48,-0.18,-0.07,-0.1,0.3,-0.91,0
0.21,-0.31,-0.99,1.15,-0.49,-0.21,-0.59,2.41,0.42,1.49,1.38,0.48,-0.18,-0.07,-0.1,-0.38,1.54,0
-1.68,-0.31,-0.99,0.49,-0.49,-0.21,-0.59,2.25,0.42,0.53,1.5,0.48,-0.18,-0.07,-0.1,0.26,1.54,1
0.21,-0.31,0.13,1.15,-0.49,-0.21,1.37,-0.39,0.42,0.53,1.16,0.48,-0.18,-0.07,-0.1,1.06,0.32,0
0.21,-0.31,0.13,-0.17,-0.49,-0.21,1.37,3.75,0.42,1.17,0.59,0.48,-0.18,-0.07,-0.1,-0.49,-0.91,1
0.21,-0.31,1.26,-1.5,-0.49,-0.21,1.37,-0.87,0.42,-1.06,-0.65,0.48,-0.18,-0.07,-0.1,0.48,0.32,0
0.21,-0.31,0.13,1.15,-0.49,-0.21,-0.59,0.24,0.42,-0.11,1.05,0.48,-0.18,-0.07,-0.1,-0.69,-0.91,0
0.21,-0.31,-0.99,0.49,-0.49,-0.21,1.37,0.1,0.42,1.17,0.14,0.48,-0.18,-0.07,-0.1,-0.08,0.32,0
-1.68,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,0.71,0.42,-0.11,0.82,0.48,-0.18,-0.07,-0.1,-0.15,0.32,0
-1.68,-0.31,-0.99,-0.17,2.16,-0.21,-0.59,-0.9,0.42,0.53,-1.1,0.48,-0.18,-0.07,-0.1,0.12,0.32,0
-1.68,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.94,0.42,-1.06,0.48,-2.48,5.43,7.27,1.83,-1.6,0.32,0
0.21,-0.31,1.26,-0.17,-0.49,-0.21,1.37,-0.23,0.42,0.53,-1.44,0.48,-0.18,-0.07,-0.1,0.89,-0.91,1
-1.68,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.95,0.42,-0.74,1.72,0.48,-0.18,-0.07,-0.1,0.51,-0.91,0
0.21,-0.31,0.13,-0.17,-0.49,-0.21,-0.59,0.59,0.42,0.21,-1.21,0.48,-0.18,-0.07,-0.1,0.15,0.32,0
0.21,-0.31,1.26,-0.83,-0.49,-0.21,-0.59,-0.27,0.42,-1.7,1.27,0.48,-0.18,-0.07,-0.1,-0.51,0.32,0
0.21,-0.31,0.13,-0.17,-0.49,-0.21,-0.59,-0.69,0.42,-1.38,-1.33,0.48,-0.18,-0.07,-0.1,-0.82,-0.91,1
0.21,-0.31,1.26,-0.83,0.39,-0.21,-0.59,0.98,0.42,1.17,-0.31,0.48,-0.18,-0.07,-0.1,0.49,-0.91,1
0.21,-0.31,1.26,-0.83,-0.49,-0.21,-0.59,-0.56,0.42,-1.7,-1.1,0.48,-0.18,-0.07,-0.1,-0.56,1.54,0
0.21,-0.31,-0.99,-0.83,2.16,-0.21,-0.59,1.36,0.42,0.85,1.5,0.48,-0.18,-0.07,-0.1,-0.68,-0.91,1
-1.68,-0.31,-0.99,-0.17,-0.49,-0.21,-0.59,0.59,0.42,-0.42,-0.65,-1.0,-0.18,-0.07,-0.1,0.38,0.32,0
2.1,-0.31,0.13,-0.83,-0.49,-0.21,1.37,1.48,0.42,0.53,0.37,0.48,-0.18,-0.07,-0.1,1.42,-0.91,1
2.1,-0.31,1.26,1.81,-0.49,-0.21,1.37,1.25,0.42,-0.11,-0.31,0.48,-0.18,-0.07,-0.1,0.64,1.54,1
0.21,-0.31,-0.99,-0.83,2.16,-0.21,-0.59,-0.53,0.42,0.21,0.37,0.48,-0.18,-0.07,-0.1,0.51,0.32,0
0.21,-0.31,1.26,3.79,-0.49,-0.21,-0.59,1.95,0.42,0.53,0.48,0.48,-0.18,-0.07,-0.1,0.63,-0.91,1
0.21,1.86,1.26,-0.83,-0.49,4.77,1.37,-0.75,0.42,-0.42,0.37,0.48,-0.18,-0.07,-0.1,1.64,1.54,0
0.21,-0.31,0.13,-0.83,2.16,-0.21,-0.59,-0.63,0.42,-1.06,0.25,0.48,-0.18,-0.07,-0.1,-0.44,-0.91,1
0.21,4.02,-0.99,-0.17,-0.49,-0.21,2.67,2.0,0.42,0.85,-0.99,0.48,-0.18,-0.07,-0.1,1.99,0.32,1
0.21,-0.31,0.13,0.49,-0.49,-0.21,1.37,-0.79,-2.38,0.53,-0.99,0.48,-0.18,-0.07,-0.1,-0.74,0.32,0
0.21,-0.31,1.26,-1.5,-0.49,-0.21,-0.59,0.65,0.42,-1.38,0.48,-1.0,-0.18,-0.07,-0.1,-1.26,0.32,0
-1.68,-0.31,0.13,-1.5,-0.49,-0.21,-0.59,-0.71,0.42,-1.7,0.71,0.48,-0.18,-0.07,-0.1,-0.55,-0.91,0
2.1,-0.31,-0.99,1.15,-0.49,-0.21,1.37,-0.08,0.42,-0.42,-1.67,0.48,-0.18,-0.07,-0.1,1.42,0.32,1
0.21,-0.31,0.13,-0.17,-0.49,-0.21,2.02,-0.75,0.42,-1.7,-1.21,-2.48,-0.18,-0.07,-0.1,-0.23,-0.91,0
0.21,-0.31,1.26,1.81,-0.49,-0.21,-0.59,0.72,0.42,-1.38,1.05,0.48,-0.18,-0.07,-0.1,-0.04,0.32,0
0.21,-0.31,0.13,0.49,2.16,-0.21,-0.59,0.05,0.42,-1.06,-0.2,0.48,-0.18,-0.07,-0.1,-0.43,-0.91,1
0.21,-0.31,1.26,-0.17,-0.49,-0.21,-0.59,1.12,0.42,0.21,1.16,0.48,-0.18,-0.07,-0.1,-0.25,-0.91,1
-1.68,-0.31,-0.99,-0.17,-0.49,-0.21,-0.59,-0.9,0.42,0.85,1.05,-5.44,-0.18,-0.07,-0.1,-0.28,-0.91,0
0.21,-0.31,5.77,8.42,2.16,-0.21,-0.59,-0.72,0.42,1.49,-1.55,0.48,-0.18,-0.07,-0.1,-0.79,-0.91,0
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,1.37,0.31,0.42,0.21,0.37,0.48,-0.18,-0.07,-0.1,0.68,1.54,0
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.94,0.42,-0.11,-0.76,0.48,-0.18,-0.07,-0.1,0.28,0.32,0
0.21,-0.31,1.26,-0.83,-0.49,-0.21,1.37,0.23,-2.38,1.49,0.37,-1.0,-0.18,-0.07,-0.1,-1.21,0.32,0
-1.68,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.34,-2.38,0.85,-0.31,-1.0,-0.18,-0.07,-0.1,-0.81,-0.91,0
-1.68,-0.31,-0.99,-0.83,2.16,-0.21,-0.59,-0.97,0.42,-1.38,0.14,0.48,-0.18,-0.07,-0.1,-0.23,0.32,0
-1.68,-0.31,1.26,-1.5,-0.49,-0.21,-0.59,-0.91,0.42,-2.02,-0.65,0.48,-0.18,-0.07,-0.1,-0.6,0.32,0
-1.68,-0.31,0.13,0.49,-0.49,-0.21,-0.59,-0.49,0.42,1.17,-0.99,0.48,-0.18,-0.07,-0.1,0.99,-0.91,0
0.21,-0.31,1.26,-0.17,-0.49,-0.21,-0.59,-0.94,-2.38,0.21,-0.88,0.48,-0.18,-0.07,-0.1,-0.41,1.54,0
0.21,-0.31,1.26,1.15,-0.49,-0.21,1.37,-0.25,0.42,-1.38,0.37,0.48,-0.18,-0.07,-0.1,0.01,0.32,0
0.21,-0.31,1.26,1.81,-0.49,-0.21,-0.59,1.41,0.42,0.53,-0.65,-1.0,-0.18,-0.07,-0.1,-0.23,-0.91,0
0.21,-0.31,-0.99,0.49,-0.49,-0.21,-0.59,-0.55,-2.38,1.49,1.72,-1.0,-0.18,-0.07,-0.1,0.32,-0.91,0
0.21,-0.31,-0.99,1.15,2.16,-0.21,-0.59,0.36,-2.38,1.49,1.61,-1.0,-0.18,-0.07,-0.1,-1.19,-0.91,0
0.21,-0.31,-0.99,-0.17,2.16,-0.21,-0.59,0.66,0.42,-1.06,-0.88,0.48,-0.18,-0.07,-0.1,-1.05,0.32,0
0.21,-0.31,1.26,-0.17,-0.49,-0.21,-0.59,1.66,0.42,1.17,1.27,0.48,-0.18,-0.07,-0.1,-0.55,-0.91,1
0.21,-0.31,1.26,-0.83,-0.49,-0.21,1.37,0.94,0.42,0.85,-0.08,0.48,-0.18,-0.07,-0.1,0.7,-0.91,1
0.21,-0.31,0.13,-0.83,-0.49,-0.21,-0.59,-0.01,0.42,-1.06,-1.33,0.48,-0.18,-0.07,-0.1,-0.01,0.32,0
0.21,-0.31,0.13,-0.83,-0.49,-0.21,-0.59,-0.01,0.42,-0.42,0.48,-1.0,-0.18,-0.07,-0.1,-0.42,-0.91,0
0.21,1.86,-0.99,-0.17,-0.49,-0.21,-0.59,-0.59,0.42,-1.06,-0.08,0.48,-0.18,-0.07,-0.1,1.04,1.54,0
2.1,-0.31,1.26,0.49,-0.49,-0.21,1.37,0.87,0.42,-0.11,0.82,0.48,-0.18,-0.07,-0.1,0.64,1.54,0
2.1,-0.31,-0.99,-0.17,-0.49,-0.21,-0.59,-0.95,0.42,-0.42,-0.2,0.48,-0.18,-0.07,-0.1,1.94,0.32,0
-1.68,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.94,0.42,0.85,-0.31,-1.0,-0.18,-0.07,-0.1,0.1,-0.91,0
0.21,-0.31,-0.99,0.49,2.16,4.77,-0.59,-0.92,0.42,0.53,-0.08,0.48,-0.18,-0.07,-0.1,1.47,1.54,0
0.21,-0.31,1.26,-0.17,2.16,-0.21,-0.59,0.98,0.42,-0.42,-1.21,0.48,-0.18,-0.07,-0.1,0.1,0.32,0
0.21,-0.31,1.26,-1.5,-0.49,-0.21,-0.59,2.09,0.42,-0.11,1.72,0.48,-0.18,-0.07,-0.1,-0.25,1.54,1
0.21,-0.31,0.13,-0.83,2.16,-0.21,-0.59,-0.62,0.42,-0.42,-0.31,0.48,-0.18,-0.07,-0.1,-0.7,-0.91,0
-1.68,-0.31,1.26,1.81,-0.49,-0.21,-0.59,-0.95,-2.38,0.21,-0.88,0.48,-0.18,-0.07,-0.1,-0.47,1.54,0
0.21,-0.31,1.26,-0.17,2.16,-0.21,-0.59,-0.91,-2.38,1.49,1.16,-1.0,-0.18,-0.07,-0.1,-1.17,1.54,0
2.1,-0.31,-0.99,-0.17,-0.49,-0.21,2.67,2.22,0.42,0.21,1.61,0.48,-0.18,-0.07,-0.1,1.25,0.32,1
0.21,-0.31,0.13,0.49,-0.49,-0.21,-0.59,-0.65,-2.38,0.53,0.14,0.48,-0.18,-0.07,-0.1,0.36,2.77,0
0.21,-0.31,-0.99,-0.83,-0.49,4.77,1.37,-0.66,0.42,-0.74,-1.33,0.48,-0.18,-0.07,-0.1,1.57,0.32,0
0.21,-0.31,1.26,-0.83,0.39,-0.21,-0.59,0.84,-2.38,0.21,-0.88,0.48,-0.18,-0.07,-0.1,-0.3,-0.91,1
0.21,-0.31,-0.99,1.15,-0.49,-0.21,-0.59,-0.24,0.42,1.17,0.03,0.48,-0.18,-0.07,-0.1,-1.08,0.32,0
0.21,-0.31,1.26,-0.83,-0.49,-0.21,-0.59,1.9,0.42,0.85,1.5,0.48,-0.18,-0.07,-0.1,-0.25,-0.91,1
0.21,-0.31,1.26,0.49,-0.49,-0.21,1.37,-0.52,0.42,1.17,-1.21,0.48,-0.18,-0.07,-0.1,0.59,0.32,1
-1.68,-0.31,0.13,-0.83,-0.49,4.77,-0.59,-0.72,0.42,0.21,0.71,-2.48,-0.18,-0.07,-0.1,-1.02,0.32,0
0.21,-0.31,0.13,0.49,-0.49,-0.21,-0.59,0.65,-2.38,0.85,-1.21,-1.0,-0.18,-0.07,-0.1,-0.88,-0.91,0
0.21,-0.31,0.13,1.15,2.16,-0.21,-0.59,-0.92,0.42,-1.38,-0.99,0.48,-0.18,-0.07,-0.1,-0.35,0.32,1
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,1.37,-0.95,0.42,-0.11,-0.99,-2.48,-0.18,-0.07,-0.1,-0.31,-0.91,0
-1.68,-0.31,-0.99,-0.17,-0.49,-0.21,-0.59,-0.39,-2.38,1.17,-1.33,0.48,-0.18,-0.07,-0.1,-0.13,2.77,0
0.21,-0.31,1.26,0.49,-0.49,-0.21,-0.59,-0.97,0.42,-1.38,0.48,0.48,-0.18,-0.07,-0.1,0.49,-0.91,0
0.21,-0.31,1.26,1.81,2.16,-0.21,-0.59,0.52,-2.38,-0.11,1.5,0.48,-0.18,-0.07,-0.1,-1.56,-0.91,0
-1.68,-0.31,3.51,3.13,-0.49,-0.21,1.37,-0.91,0.42,-1.7,-0.2,0.48,-0.18,-0.07,-0.1,0.01,-0.91,0
-1.68,-0.31,-0.99,-0.17,-0.49,-0.21,-0.59,-0.58,0.42,0.85,-1.21,0.48,-0.18,-0.07,-0.1,0.88,0.32,0
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.76,0.42,-1.06,1.5,-1.0,-0.18,-0.07,-0.1,-1.07,-0.91,0
0.21,-0.31,1.26,-0.17,2.16,-0.21,-0.59,0.3,0.42,-1.06,-0.76,0.48,-0.18,-0.07,-0.1,-0.66,1.54,0
0.21,-0.31,-0.99,0.49,-0.49,-0.21,-0.59,-0.72,-2.38,0.85,-1.67,0.48,-0.18,-0.07,-0.1,0.2,1.54,0
0.21,-0.31,0.13,-0.17,-0.49,-0.21,-0.59,1.33,0.42,-1.38,1.05,-1.0,-0.18,-0.07,-0.1,-0.94,-0.91,0
0.21,4.02,1.26,0.49,-0.49,-0.21,0.06,2.7,0.42,0.21,-0.2,0.48,-0.18,-0.07,-0.1,1.53,0.32,1
-1.68,-0.31,0.13,-0.17,-0.49,-0.21,1.37,-0.72,0.42,-0.74,1.61,0.48,-0.18,-0.07,-0.1,-0.09,-0.91,1
0.21,1.86,0.13,0.49,-0.49,-0.21,1.37,2.38,0.42,0.21,1.5,0.48,-0.18,-0.07,-0.1,-0.87,0.32,0
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.79,0.42,-2.02,-1.21,-1.0,-0.18,-0.07,-0.1,-1.26,-0.91,0
0.21,-0.31,1.26,0.49,-0.49,-0.21,-0.59,-0.72,0.42,0.85,-0.76,-1.0,-0.18,-0.07,-0.1,-0.28,0.32,0
0.21,4.02,-0.99,0.49,-0.49,-0.21,2.67,1.93,0.42,-0.11,1.16,0.48,-0.18,-0.07,-0.1,1.65,0.32,1
0.21,-0.31,1.26,-0.17,-0.49,-0.21,-0.59,-0.59,0.42,0.21,-0.99,0.48,-0.18,-0.07,-0.1,1.2,1.54,0
0.21,-0.31,-0.99,0.49,-0.49,-0.21,1.37,-0.84,-2.38,1.49,1.61,0.48,-0.18,-0.07,-0.1,0.98,0.32,0
0.21,-0.31,0.13,-0.17,-0.49,-0.21,-0.59,-0.39,0.42,-0.42,1.27,-1.0,-0.18,-0.07,-0.1,-0.53,-0.91,0
-1.68,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,0.26,0.42,0.53,-0.99,-2.48,5.43,7.27,6.67,-1.07,-0.91,0
-1.68,-0.31,-0.99,0.49,2.16,-0.21,-0.59,-0.66,0.42,0.85,1.05,0.48,-0.18,-0.07,-0.1,-0.59,-0.91,1
0.21,-0.31,0.13,0.49,-0.49,-0.21,-0.59,2.82,0.42,1.49,1.16,0.48,-0.18,-0.07,-0.1,-0.84,-0.91,1
0.21,-0.31,-0.99,-0.83,-0.49,-0.21,-0.59,-0.91,0.42,-1.38,0.82,0.48,-0.18,-0.07,-0.1,-2.74,0.32,0
0.21,1.86,0.13,0.49,-0.49,-0.21,-0.59,-0.4,0.42,-1.06,-0.54,0.48,-0.18,-0.07,-0.1,0.42,1.54,0
2.1,-0.31,-0.99,-0.83,-0.49,-0.21,1.37,-0.37,0.42,0.53,-1.67,0.48,-0.18,-0.07,-0.1,0.96,1.54,0
0.21,1.86,-0.99,-0.83,-0.49,-0.21,-0.59,-0.94,0.42,-0.11,-1.67,0.48,-0.18,-0.07,-0.1,1.62,0.32,0
0.21,-0.31,1.26,-0.83,-0.49,-0.21,-0.59,-0.11,-2.38,1.49,1.27,-1.0,-0.18,-0.07,-0.1,0.17,-0.91,0
