CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
0.28,-0.9,-1.1,-0.09,-1.04,-1.23,0.81,-1.55,-1.03,0.26,0
-2.39,0.31,-1.1,-0.47,-1.39,0.95,-0.91,-1.55,-1.03,0.86,1
0.29,0.31,0.91,-0.09,0.69,0.55,0.81,0.65,-1.03,-0.93,0
-0.57,-0.9,0.91,-0.76,-0.35,-1.23,0.81,0.65,-1.03,1.56,0
0.65,-0.9,-1.1,1.25,-1.73,1.75,-0.91,0.65,0.97,-0.93,1
1.89,0.31,0.91,1.91,-1.39,0.87,-0.91,0.65,0.97,-1.21,1
0.41,-0.9,-1.1,0.29,-0.7,0.26,0.81,-1.55,-1.03,-0.51,0
0.83,0.31,-1.1,-1.71,1.03,0.89,-0.91,0.65,-1.03,0.11,1
-0.44,-0.9,-1.1,2.2,1.03,1.1,-0.91,-1.55,-1.03,1.32,1
-1.77,1.52,0.91,0.87,-0.0,0.17,-0.91,-1.55,0.97,-0.25,0
-1.36,-0.9,0.91,0.29,1.03,-1.23,0.81,0.65,0.97,0.02,0
0.83,-0.9,-1.1,0.77,-1.39,0.62,2.53,-1.55,-1.03,1.59,1
-0.35,1.52,0.91,2.11,0.69,0.23,-0.91,0.65,0.97,0.03,0
1.09,1.52,0.91,-0.95,-1.04,0.66,0.81,0.65,-1.03,-1.66,0
2.04,0.31,0.91,-0.76,-0.35,0.22,0.81,0.65,-1.03,1.62,0
1.64,-0.9,-1.1,-1.42,-0.35,-1.23,0.81,0.65,-1.03,1.62,0
0.49,0.31,0.91,1.63,-1.39,0.58,0.81,-1.55,-1.03,-0.11,1
1.33,0.31,0.91,-0.56,-1.39,1.31,-0.91,0.65,0.97,1.69,1
-0.46,1.52,0.91,-0.37,0.69,-1.23,-0.91,0.65,-1.03,0.12,1
-0.4,0.31,-1.1,1.82,-1.39,1.17,-0.91,0.65,0.97,0.26,0
0.13,1.52,-1.1,-0.56,1.03,0.74,-0.91,0.65,-1.03,1.67,0
-1.05,0.31,-1.1,0.58,-0.7,1.08,0.81,0.65,0.97,-0.06,0
0.25,-0.9,-1.1,-0.66,-1.04,1.27,-0.91,0.65,-1.03,-0.04,0
0.19,-0.9,-1.1,-0.37,0.69,-1.23,-0.91,0.65,0.97,-0.89,1
-0.82,0.31,-1.1,-0.47,-1.39,0.4,-0.91,-1.55,0.97,1.66,0
-1.56,1.52,0.91,-0.18,1.38,0.79,-0.91,0.65,-1.03,0.2,0
-0.23,-0.9,0.91,-0.18,-1.73,-1.23,0.81,0.65,0.97,1.25,0
-0.95,-0.9,0.91,-0.47,-0.35,-1.23,0.81,0.65,0.97,-0.58,0
1.23,-0.9,-1.1,-1.14,-1.04,-1.23,-0.91,0.65,0.97,-0.73,0
0.85,0.31,0.91,-0.76,0.34,1.3,0.81,-1.55,-1.03,1.35,0
1.03,-0.9,0.91,-1.61,-0.0,-1.23,0.81,-1.55,0.97,0.09,0
-0.7,-0.9,-1.1,0.29,-0.35,-1.23,0.81,0.65,-1.03,-1.44,0
-1.89,0.31,0.91,0.29,1.38,1.69,0.81,0.65,-1.03,1.26,0
0.79,1.52,-1.1,1.72,-1.39,0.53,-0.91,-1.55,0.97,-1.73,0
-0.34,-0.9,-1.1,-0.18,-0.0,0.32,-0.91,0.65,-1.03,-0.02,1
-0.35,-0.9,0.91,0.1,-0.0,1.82,0.81,0.65,0.97,0.12,0
1.47,1.52,0.91,0.2,1.38,-1.23,0.81,0.65,-1.03,0.91,0
-0.21,-0.9,0.91,0.39,1.38,-1.23,0.81,0.65,0.97,-1.14,0
1.18,0.31,0.91,0.39,-0.35,1.16,-0.91,-1.55,0.97,1.28,1
-1.08,-0.9,0.91,-1.04,1.03,-1.23,-0.91,0.65,-1.03,1.03,0
-0.38,0.31,-1.1,-0.85,-0.7,0.88,0.81,0.65,-1.03,-0.79,0
-0.6,0.31,-1.1,-0.95,-0.0,0.4,2.53,0.65,-1.03,0.6,0
-0.39,1.52,0.91,-0.47,-0.7,-1.23,-0.91,0.65,0.97,-1.01,0
0.05,-0.9,0.91,-0.09,-0.35,-1.23,0.81,-1.55,-1.03,0.18,0
0.51,-0.9,-1.1,-1.14,0.34,0.99,-0.91,-1.55,-1.03,-1.58,0
1.82,1.52,-1.1,-0.95,-0.35,0.86,-0.91,-1.55,0.97,1.57,0
0.02,0.31,0.91,0.58,-1.04,1.2,-0.91,-1.55,0.97,0.27,0
1.08,0.31,-1.1,0.58,0.69,0.95,-0.91,-1.55,-1.03,0.76,1
-1.16,1.52,0.91,0.01,-1.04,0.74,0.81,0.65,0.97,-0.72,0
0.81,-0.9,0.91,-0.47,-0.7,1.22,-0.91,0.65,-1.03,-1.53,0
-0.37,-0.9,0.91,0.96,-0.7,-1.23,0.81,0.65,0.97,-0.87,0
0.51,1.52,0.91,1.44,-1.39,0.05,-0.91,-1.55,0.97,0.69,0
-2.24,0.31,-1.1,1.82,1.38,0.79,0.81,0.65,-1.03,-0.68,1
0.81,1.52,0.91,-0.18,1.72,-1.23,0.81,0.65,-1.03,0.01,0
-1.42,-0.9,0.91,-0.37,1.03,-1.23,-0.91,0.65,-1.03,-0.41,1
1.08,-0.9,0.91,0.2,0.34,0.45,-0.91,0.65,-1.03,0.45,1
-0.37,-0.9,-1.1,-0.85,1.38,-1.23,-0.91,0.65,-1.03,-0.22,0
1.0,0.31,-1.1,-0.66,-0.0,-0.14,0.81,-1.55,0.97,-0.4,0
2.06,-0.9,-1.1,-0.28,-1.73,1.42,-0.91,0.65,0.97,-0.65,0
0.64,0.31,-1.1,0.96,-0.0,1.25,0.81,-1.55,-1.03,1.67,0
-0.3,0.31,-1.1,-1.04,-1.39,1.07,0.81,0.65,-1.03,-0.32,0
-1.06,-0.9,-1.1,-0.37,1.72,-1.23,-0.91,0.65,0.97,-1.2,0
-0.45,-0.9,-1.1,-1.14,-1.04,-1.23,0.81,0.65,-1.03,-0.64,0
0.03,-0.9,-1.1,-0.09,1.03,0.41,-0.91,0.65,0.97,1.16,0
0.5,1.52,0.91,-1.23,0.34,0.06,-0.91,-1.55,-1.03,0.87,0
0.44,0.31,0.91,0.1,-1.73,0.71,-0.91,-1.55,-1.03,-1.26,1
-0.04,0.31,-1.1,0.39,-0.7,0.74,0.81,0.65,0.97,-0.23,0
-1.79,1.52,-1.1,-0.28,-0.7,0.25,0.81,0.65,-1.03,-0.96,0
0.56,1.52,-1.1,0.1,-0.0,2.04,-0.91,0.65,-1.03,1.39,1
0.71,1.52,0.91,0.01,-0.0,-1.23,0.81,0.65,-1.03,0.79,0
0.78,-0.9,0.91,-0.47,1.38,-1.23,0.81,-1.55,-1.03,-1.49,0
-0.25,-0.9,0.91,-1.71,-1.39,-1.23,0.81,0.65,-1.03,-0.59,0
-1.02,-0.9,0.91,0.96,-0.35,-1.23,-0.91,0.65,0.97,1.57,1
1.62,0.31,-1.1,-0.76,-1.39,0.27,0.81,-1.55,-1.03,1.26,0
-0.31,-0.9,0.91,-0.47,0.34,-1.23,0.81,0.65,0.97,-0.02,0
0.0,0.31,-1.1,-1.42,0.69,-0.58,-0.91,0.65,0.97,1.36,0
0.23,-0.9,-1.1,0.39,-0.0,1.47,-0.91,0.65,0.97,0.82,1
0.02,-0.9,0.91,-0.28,-1.39,-1.23,0.81,0.65,0.97,0.89,0
-0.69,0.31,0.91,0.77,0.69,0.87,-0.91,0.65,-1.03,-0.12,0
1.09,-0.9,0.91,-0.18,-0.7,0.9,-0.91,0.65,0.97,-0.71,0
0.2,-0.9,-1.1,-0.37,-0.7,0.43,0.81,0.65,0.97,1.3,0
1.18,-0.9,-1.1,1.06,1.38,0.8,-0.91,0.65,0.97,-0.36,1
-1.27,-0.9,0.91,-0.85,-1.04,0.83,0.81,0.65,-1.03,-0.86,0
0.52,-0.9,0.91,0.1,-0.0,1.49,-0.91,0.65,0.97,0.93,1
1.52,-0.9,-1.1,-0.95,-1.39,-1.23,0.81,0.65,0.97,0.57,0
-0.12,0.31,0.91,-1.14,-0.7,1.19,-0.91,-1.55,0.97,-0.26,0
1.39,1.52,-1.1,2.11,-0.35,0.86,0.81,0.65,-1.03,1.22,1
-2.97,1.52,-1.1,-1.04,0.34,1.12,2.53,0.65,-1.03,0.01,1
1.17,-0.9,-1.1,-1.42,0.69,-1.23,0.81,0.65,-1.03,1.5,0
0.26,-0.9,-1.1,0.39,-1.04,-1.23,-0.91,0.65,0.97,-0.78,0
0.7,0.31,0.91,-1.04,-0.35,-0.17,-0.91,0.65,-1.03,-1.24,0
-0.63,1.52,-1.1,-0.47,0.34,-1.23,0.81,0.65,-1.03,1.23,0
-0.69,-0.9,0.91,-0.09,1.38,0.45,-0.91,0.65,-1.03,1.33,0
-0.06,-0.9,0.91,0.2,0.69,-1.23,-0.91,-1.55,0.97,-1.24,0
1.26,0.31,0.91,-0.85,0.34,0.37,0.81,-1.55,-1.03,1.69,0
-2.6,0.31,0.91,0.67,-1.04,0.82,-0.91,0.65,-1.03,0.69,1
-1.26,-0.9,0.91,-1.61,-0.0,-1.23,-0.91,0.65,-1.03,0.89,0
-1.94,-0.9,0.91,-0.37,-1.04,0.4,-0.91,0.65,0.97,0.31,0
-0.21,-0.9,-1.1,0.1,0.69,-1.23,0.81,0.65,0.97,-1.14,0
1.34,-0.9,0.91,3.54,1.72,0.72,-0.91,-1.55,0.97,-0.61,0
-0.69,1.52,0.91,-0.66,-0.0,-1.23,0.81,0.65,-1.03,-1.55,0
1.05,0.31,0.91,-0.85,-0.35,0.08,-0.91,0.65,0.97,-1.1,0
0.48,-0.9,-1.1,0.77,0.34,0.83,-0.91,0.65,0.97,1.18,0
2.06,-0.9,-1.1,-0.66,0.69,-1.23,0.81,-1.55,-1.03,0.96,0
0.63,-0.9,0.91,1.15,0.69,-1.23,2.53,0.65,-1.03,-1.07,1
-2.05,-0.9,-1.1,-0.66,-0.0,-1.23,0.81,-1.55,0.97,-0.43,0
-0.42,1.52,0.91,0.29,0.34,-1.23,0.81,0.65,-1.03,1.01,1
0.45,-0.9,-1.1,-1.61,-0.35,-1.23,0.81,0.65,0.97,-1.54,0
-0.74,1.52,0.91,-0.56,0.34,-1.23,-0.91,0.65,-1.03,-0.09,1
0.98,1.52,-1.1,1.44,1.03,-1.23,-0.91,0.65,-1.03,1.28,1
-0.81,-0.9,0.91,-0.56,-0.0,-1.23,-0.91,-1.55,0.97,-1.03,0
-1.51,0.31,0.91,-0.95,-0.7,1.11,0.81,0.65,0.97,-0.73,0
0.57,-0.9,-1.1,-1.52,-0.0,-1.23,-0.91,-1.55,-1.03,1.11,1
0.44,0.31,0.91,0.48,-0.0,0.77,0.81,0.65,0.97,-0.92,1
0.77,0.31,-1.1,-0.56,0.69,0.62,0.81,0.65,0.97,1.34,0
1.45,-0.9,0.91,-0.18,-1.04,1.4,0.81,0.65,-1.03,-0.42,0
-1.19,-0.9,0.91,0.67,-1.39,-0.17,-0.91,0.65,-1.03,-0.68,0
0.5,1.52,0.91,0.77,-1.39,-1.23,0.81,-1.55,0.97,-1.22,0
-1.56,1.52,-1.1,0.77,1.03,0.83,-0.91,0.65,-1.03,1.38,0
0.58,1.52,-1.1,1.34,0.34,0.53,-0.91,0.65,0.97,-0.83,0
-1.24,0.31,-1.1,0.29,0.34,0.19,0.81,0.65,-1.03,-0.43,0
-0.97,-0.9,-1.1,-1.04,0.69,1.12,0.81,0.65,-1.03,1.46,0
0.09,-0.9,-1.1,-0.09,-0.7,-1.23,0.81,0.65,-1.03,1.02,0
-0.78,1.52,-1.1,-0.76,0.34,-1.23,0.81,0.65,0.97,-0.08,0
1.29,0.31,0.91,-0.28,-1.04,0.54,0.81,-1.55,0.97,-0.49,0
1.26,1.52,0.91,-0.85,-0.35,0.03,-0.91,0.65,-1.03,-1.71,0
-0.66,0.31,0.91,0.67,1.38,0.5,-0.91,0.65,-1.03,0.68,1
0.17,0.31,-1.1,0.01,-0.35,0.12,0.81,0.65,-1.03,0.32,0
1.25,-0.9,-1.1,2.58,0.69,1.08,-0.91,0.65,0.97,0.53,0
-1.32,0.31,0.91,2.3,0.34,0.64,-0.91,0.65,0.97,0.34,0
0.12,0.31,0.91,-0.56,-1.73,0.43,-0.91,0.65,0.97,1.09,0
0.69,-0.9,0.91,0.29,-0.0,-1.23,0.81,0.65,-1.03,1.26,0
0.99,-0.9,0.91,-1.42,-0.7,0.98,0.81,-1.55,0.97,1.22,0
-0.84,-0.9,0.91,-1.04,0.69,-1.23,0.81,0.65,-1.03,-0.45,0
-0.74,-0.9,0.91,-0.28,1.38,0.85,-0.91,0.65,0.97,-0.68,0
-1.36,-0.9,-1.1,-1.71,-1.39,1.12,0.81,0.65,0.97,1.65,0
0.47,0.31,0.91,-0.85,-0.35,0.6,-0.91,0.65,0.97,1.63,0
0.44,0.31,0.91,-1.33,0.34,1.12,-0.91,-1.55,0.97,-1.49,0
-0.66,0.31,-1.1,-0.09,-1.73,0.89,0.81,-1.55,-1.03,-1.19,0
-0.25,-0.9,-1.1,0.48,1.72,0.08,-0.91,0.65,-1.03,-1.39,1
0.16,-0.9,-1.1,2.58,0.69,-1.23,0.81,0.65,0.97,-0.01,0
-1.43,-0.9,0.91,-1.42,0.34,-1.23,0.81,0.65,-1.03,-1.09,0
0.4,1.52,-1.1,-1.04,-0.7,-1.23,0.81,0.65,0.97,1.61,0
1.58,-0.9,-1.1,-1.23,-0.35,-1.23,0.81,0.65,0.97,1.41,0
-1.06,0.31,0.91,-0.66,-0.0,1.58,-0.91,0.65,0.97,0.96,0
-0.65,0.31,-1.1,0.1,1.72,0.79,-0.91,0.65,-1.03,0.37,1
0.44,-0.9,0.91,2.77,-0.35,0.34,-0.91,0.65,0.97,-0.67,0
-1.57,0.31,-1.1,1.53,-0.35,0.81,0.81,0.65,-1.03,0.4,0
-0.23,-0.9,-1.1,0.67,-1.39,-0.47,4.25,0.65,-1.03,-1.2,1
-0.27,1.52,0.91,0.67,-0.7,-1.23,0.81,0.65,0.97,-0.65,0
0.85,-0.9,0.91,0.29,1.38,0.7,-0.91,0.65,-1.03,1.46,0
-0.23,-0.9,-1.1,-0.09,-0.7,-1.23,0.81,0.65,0.97,-0.89,0
-0.18,-0.9,-1.1,-0.56,-0.7,-1.23,0.81,0.65,-1.03,1.58,0
-0.95,0.31,-1.1,-0.28,-1.39,0.45,0.81,-1.55,0.97,-0.8,0
0.55,0.31,0.91,-1.14,-0.0,1.13,-0.91,0.65,-1.03,-0.62,1
0.97,0.31,0.91,-0.09,0.34,-0.06,0.81,0.65,-1.03,-0.37,0
0.15,1.52,-1.1,0.1,-1.39,1.55,-0.91,-1.55,0.97,0.29,0
-0.13,-0.9,-1.1,0.29,0.69,1.43,-0.91,-1.55,-1.03,-1.17,0
1.93,1.52,0.91,-0.76,1.38,0.45,-0.91,-1.55,0.97,-0.85,0
-1.21,-0.9,-1.1,1.53,1.03,0.65,2.53,0.65,-1.03,0.38,1
-1.06,-0.9,-1.1,-0.28,-0.7,-1.23,-0.91,0.65,-1.03,-0.59,0
1.93,0.31,0.91,-0.09,-1.04,0.81,-0.91,0.65,0.97,-0.36,0
0.08,-0.9,-1.1,0.48,0.34,1.15,-0.91,0.65,-1.03,0.53,0
-1.0,-0.9,-1.1,-0.09,-0.35,0.98,0.81,0.65,0.97,1.26,0
0.76,0.31,0.91,-0.85,0.69,0.62,-0.91,0.65,-1.03,-1.48,0
0.75,-0.9,0.91,0.29,-1.04,0.36,-0.91,0.65,0.97,-1.44,0
-0.68,0.31,-1.1,0.01,0.69,1.43,0.81,-1.55,-1.03,0.55,0
-1.83,-0.9,0.91,-0.56,-0.0,-1.23,0.81,0.65,-1.03,1.42,1
-0.92,1.52,0.91,-0.66,0.34,1.36,-0.91,0.65,-1.03,-0.15,0
0.71,-0.9,0.91,-0.66,1.38,1.12,-0.91,0.65,0.97,-0.4,0
-0.16,0.31,0.91,-0.18,-0.0,0.59,-0.91,0.65,-1.03,-0.08,1
0.96,-0.9,0.91,0.29,0.69,0.01,0.81,0.65,0.97,-0.34,0
0.32,1.52,0.91,2.68,0.69,-1.23,0.81,-1.55,0.97,1.11,0
-1.34,-0.9,-1.1,0.01,0.34,-1.23,0.81,-1.55,0.97,-1.26,0
0.94,1.52,0.91,-1.33,-0.35,-1.23,0.81,0.65,0.97,-0.46,0
1.44,1.52,0.91,0.67,1.03,1.7,-0.91,-1.55,-1.03,0.68,1
-0.3,-0.9,0.91,-0.37,1.03,-1.23,0.81,0.65,0.97,0.55,0
0.19,-0.9,0.91,0.58,0.69,1.17,-0.91,-1.55,0.97,1.28,0
-0.7,-0.9,0.91,1.91,0.69,0.82,-0.91,-1.55,0.97,-0.57,0
-1.35,1.52,-1.1,2.3,-0.0,1.38,-0.91,0.65,0.97,-1.14,0
-0.74,1.52,0.91,-0.18,-0.0,1.21,0.81,-1.55,-1.03,0.35,0
0.49,1.52,-1.1,0.01,1.38,1.37,-0.91,-1.55,-1.03,-0.17,0
-1.06,1.52,0.91,0.01,0.69,0.88,-0.91,0.65,-1.03,1.13,0
0.22,0.31,0.91,0.1,1.72,0.42,-0.91,0.65,-1.03,-1.72,1
0.03,0.31,0.91,-0.76,1.38,1.07,-0.91,0.65,-1.03,-0.29,0
0.86,1.52,-1.1,-0.18,-1.04,0.86,-0.91,-1.55,-1.03,-1.14,0
1.48,-0.9,-1.1,0.2,0.69,-1.23,0.81,0.65,0.97,-0.45,0
-0.1,-0.9,0.91,-0.85,-1.04,0.18,0.81,-1.55,0.97,-1.61,0
1.79,-0.9,0.91,-0.85,-1.73,0.92,-0.91,0.65,0.97,1.08,0
-1.21,1.52,-1.1,-0.56,-0.7,1.2,-0.91,-1.55,-1.03,1.73,0
0.03,1.52,0.91,1.53,-1.04,-0.1,-0.91,-1.55,0.97,-0.66,0
-1.58,-0.9,0.91,-0.47,-0.0,-1.23,0.81,0.65,0.97,-0.15,0
0.34,-0.9,0.91,-0.85,1.72,-0.3,-0.91,-1.55,-1.03,-0.36,0
-0.34,0.31,0.91,0.29,1.03,1.24,0.81,0.65,0.97,-0.41,0
-1.16,-0.9,0.91,-0.18,-1.39,0.93,-0.91,0.65,-1.03,1.09,0
-0.08,1.52,0.91,-0.47,-0.7,0.11,-0.91,0.65,0.97,-1.37,0
-2.3,-0.9,-1.1,-0.76,-1.04,-1.23,0.81,0.65,-1.03,-0.79,0
-0.6,0.31,-1.1,-0.66,1.38,0.92,0.81,0.65,-1.03,-0.8,1
0.7,-0.9,-1.1,-0.76,-1.73,0.67,0.81,0.65,-1.03,0.05,0
1.66,0.31,0.91,1.25,1.72,0.01,-0.91,-1.55,-1.03,0.8,1
1.78,1.52,-1.1,0.67,-0.7,0.08,-0.91,0.65,0.97,-1.25,1
-0.06,1.52,0.91,0.96,-1.04,-1.23,0.81,-1.55,-1.03,-1.57,0
0.62,-0.9,0.91,-0.56,1.72,0.67,0.81,0.65,0.97,1.61,0
-0.62,1.52,0.91,-0.85,1.03,0.78,0.81,-1.55,-1.03,-0.86,0
1.01,0.31,-1.1,-1.14,-1.04,0.23,-0.91,0.65,0.97,0.55,0
2.06,-0.9,-1.1,-0.18,0.69,1.23,-0.91,0.65,0.97,0.91,0
-1.12,-0.9,0.91,-0.09,1.03,-0.17,-0.91,0.65,0.97,-0.56,1
1.64,-0.9,0.91,-0.09,-0.7,-1.23,0.81,0.65,0.97,-0.35,0
0.25,-0.9,0.91,1.44,-1.04,-1.23,-0.91,0.65,-1.03,0.86,1
-0.45,1.52,-1.1,-1.14,-0.0,0.39,-0.91,-1.55,-1.03,-1.61,0
2.06,-0.9,-1.1,-0.76,-0.35,-1.23,0.81,0.65,0.97,-1.17,0
1.43,-0.9,0.91,-0.18,-0.7,-1.23,-0.91,0.65,-1.03,0.38,1
-0.54,-0.9,-1.1,0.39,-0.0,-1.23,2.53,0.65,0.97,0.01,1
1.09,0.31,0.91,0.2,-1.04,0.77,0.81,-1.55,0.97,-0.92,0
0.38,-0.9,-1.1,0.77,0.69,-1.23,0.81,0.65,0.97,1.35,0
0.76,-0.9,0.91,0.1,0.34,-1.23,0.81,-1.55,-1.03,0.11,0
0.51,-0.9,-1.1,0.48,-1.04,-0.28,-0.91,0.65,-1.03,-1.45,0
-0.16,1.52,0.91,1.06,0.69,1.33,0.81,-1.55,-1.03,-0.79,1
0.38,0.31,0.91,-1.23,-1.04,1.06,-0.91,0.65,0.97,0.93,0
-0.39,-0.9,-1.1,0.67,1.03,1.46,-0.91,-1.55,0.97,-0.97,0
1.35,-0.9,-1.1,-0.09,-0.7,0.83,0.81,0.65,-1.03,-0.64,0
0.54,1.52,0.91,-1.8,-0.7,1.42,-0.91,0.65,0.97,-1.02,0
-0.6,0.31,-1.1,2.2,-0.7,0.67,-0.91,-1.55,0.97,-1.31,1
0.96,-0.9,-1.1,0.1,0.34,-1.23,-0.91,0.65,-1.03,-1.25,1
-0.11,1.52,-1.1,0.67,1.03,-1.23,0.81,0.65,-1.03,-0.19,0
2.05,0.31,0.91,-0.18,0.69,1.07,0.81,0.65,0.97,-1.44,0
1.32,-0.9,0.91,-0.09,-0.7,1.1,0.81,0.65,0.97,0.46,0
-1.15,0.31,-1.1,-0.09,1.03,0.09,-0.91,0.65,-1.03,-1.51,0
-1.67,0.31,0.91,-1.04,-1.39,0.05,0.81,0.65,0.97,1.18,0
-0.85,1.52,-1.1,0.39,1.38,-1.23,-0.91,0.65,-1.03,0.45,1
-0.34,1.52,0.91,-0.09,-0.0,0.8,-0.91,0.65,-1.03,-0.14,0
0.62,0.31,-1.1,-0.85,1.72,0.91,0.81,0.65,-1.03,0.97,0
-0.26,-0.9,0.91,1.25,-0.0,1.42,-0.91,0.65,0.97,-0.56,0
0.33,1.52,0.91,0.67,0.69,0.83,-0.91,0.65,0.97,-0.65,0
0.79,1.52,0.91,0.39,-1.04,0.34,-0.91,0.65,0.97,0.13,1
1.48,-0.9,-1.1,0.2,0.69,1.61,2.53,0.65,-1.03,1.16,1
0.02,1.52,0.91,3.06,-0.35,-1.23,-0.91,0.65,0.97,0.35,0
0.2,1.52,0.91,0.29,-0.7,0.08,-0.91,0.65,-1.03,1.53,0
-1.97,0.31,-1.1,0.1,0.34,0.69,0.81,0.65,-1.03,-0.15,1
-0.85,1.52,-1.1,-1.23,0.34,-1.23,0.81,-1.55,-1.03,1.15,0
-0.08,-0.9,0.91,-0.85,-0.0,0.29,-0.91,0.65,0.97,1.14,0
-1.34,-0.9,0.91,-0.18,-1.04,-1.23,0.81,0.65,0.97,-0.24,0
-0.37,-0.9,0.91,-0.66,0.69,0.25,-0.91,0.65,0.97,-1.69,0
-0.78,1.52,0.91,0.39,-0.7,-1.23,-0.91,0.65,-1.03,-0.29,0
0.69,-0.9,-1.1,0.2,-0.7,0.95,-0.91,0.65,0.97,0.06,0
-0.03,-0.9,-1.1,1.44,1.38,0.71,-0.91,-1.55,-1.03,-1.64,1
-1.2,0.31,0.91,0.87,-0.0,0.93,-0.91,0.65,0.97,-0.73,1
-0.25,1.52,0.91,-0.95,0.69,-1.23,0.81,0.65,-1.03,-0.88,0
-0.41,1.52,0.91,1.25,0.69,-1.23,-0.91,-1.55,0.97,-0.46,1
0.86,1.52,0.91,0.01,0.34,-1.23,-0.91,0.65,0.97,-0.09,0
0.6,-0.9,0.91,0.96,-0.35,1.25,0.81,0.65,0.97,-1.07,0
-0.62,-0.9,0.91,0.39,-0.7,-1.23,0.81,-1.55,0.97,1.72,0
0.14,-0.9,0.91,0.39,1.38,1.8,0.81,0.65,0.97,-0.76,0
-2.27,-0.9,0.91,-0.18,-1.73,0.71,-0.91,0.65,0.97,0.29,0
-0.04,0.31,-1.1,-1.61,-0.7,0.34,0.81,-1.55,0.97,-0.66,0
-0.75,-0.9,0.91,-0.66,-0.35,-1.23,0.81,0.65,0.97,0.73,0
-0.99,0.31,0.91,0.2,1.72,0.59,0.81,0.65,0.97,1.48,0
1.29,1.52,0.91,-0.85,-0.35,-1.23,0.81,-1.55,0.97,-0.74,0
2.06,0.31,0.91,0.01,-0.7,0.77,0.81,0.65,0.97,0.35,0
-0.26,-0.9,0.91,0.39,1.03,2.01,-0.91,0.65,-1.03,0.57,1
-0.06,1.52,-1.1,-0.18,0.69,-1.23,0.81,0.65,-1.03,-1.5,0
-0.44,0.31,0.91,0.48,0.69,0.6,-0.91,0.65,0.97,-0.39,1
0.4,1.52,-1.1,-0.76,-0.35,-1.23,0.81,0.65,0.97,0.64,0
0.02,0.31,0.91,1.06,1.03,0.78,-0.91,0.65,0.97,-1.44,1
1.23,-0.9,-1.1,-1.23,0.69,-1.23,0.81,0.65,-1.03,1.33,0
-0.41,-0.9,-1.1,0.39,1.03,-0.19,-0.91,0.65,-1.03,0.26,0
-1.67,-0.9,0.91,-0.09,1.03,-1.23,0.81,-1.55,0.97,1.69,0
-1.27,0.31,-1.1,0.67,1.38,0.95,-0.91,0.65,-1.03,0.57,1
-0.19,-0.9,0.91,0.48,-0.7,0.5,-0.91,0.65,-1.03,1.49,0
-2.29,-0.9,-1.1,-1.14,0.34,0.65,0.81,0.65,0.97,-1.32,0
-2.0,-0.9,0.91,0.2,1.03,-0.04,2.53,0.65,0.97,1.49,1
1.22,1.52,-1.1,0.48,0.34,-0.25,-0.91,0.65,0.97,1.36,0
0.67,1.52,-1.1,-0.37,-0.35,-0.58,0.81,0.65,0.97,1.73,0
0.18,0.31,-1.1,-0.66,1.72,0.25,-0.91,0.65,0.97,-0.98,0
-0.26,0.31,0.91,-1.23,-0.7,0.87,-0.91,0.65,-1.03,0.4,0
2.02,-0.9,-1.1,0.2,-0.0,-1.23,2.53,0.65,-1.03,-1.68,1
0.11,1.52,-1.1,0.29,-0.7,-1.23,0.81,0.65,-1.03,-1.11,0
-0.82,-0.9,-1.1,-1.52,1.72,1.2,-0.91,-1.55,0.97,-1.44,0
-0.71,1.52,-1.1,0.67,1.03,-0.14,-0.91,0.65,-1.03,-0.97,1
0.68,-0.9,-1.1,-0.37,1.03,0.58,-0.91,-1.55,0.97,-1.43,0
1.11,-0.9,-1.1,0.29,0.69,-1.23,0.81,-1.55,0.97,-0.42,0
0.77,-0.9,0.91,2.58,-0.35,0.16,-0.91,0.65,0.97,0.72,0
-0.21,-0.9,-1.1,0.1,-1.73,0.68,-0.91,-1.55,0.97,-0.7,1
-0.24,-0.9,-1.1,1.53,-1.04,1.33,-0.91,0.65,-1.03,0.01,1
0.03,-0.9,-1.1,-1.14,1.38,-1.23,0.81,0.65,-1.03,-0.06,0
1.29,0.31,-1.1,-0.09,-0.35,0.78,0.81,0.65,0.97,-1.47,1
1.48,1.52,0.91,0.58,1.03,0.2,0.81,0.65,-1.03,0.29,0
1.87,-0.9,-1.1,-0.66,-1.04,1.11,-0.91,0.65,-1.03,1.59,0
-0.93,-0.9,0.91,-0.95,1.38,0.7,-0.91,0.65,0.97,1.28,0
0.56,1.52,0.91,0.67,0.69,-1.23,0.81,0.65,-1.03,0.3,0
-0.15,1.52,-1.1,-0.56,-1.73,-1.23,-0.91,0.65,-1.03,-0.14,1
-1.69,0.31,-1.1,0.67,-0.35,0.94,0.81,0.65,0.97,-0.97,1
0.44,-0.9,-1.1,-0.09,-0.7,-1.23,0.81,-1.55,-1.03,-0.38,1
-1.38,1.52,-1.1,-0.95,-0.0,-1.23,0.81,0.65,-1.03,0.06,0
0.35,-0.9,-1.1,-1.14,1.38,0.74,0.81,-1.55,0.97,0.66,0
-0.32,1.52,-1.1,0.39,-1.04,-1.23,0.81,0.65,-1.03,-1.38,0
1.1,-0.9,0.91,-0.95,1.03,0.86,-0.91,0.65,-1.03,-0.39,0
0.92,-0.9,-1.1,-1.14,0.34,-1.23,-0.91,0.65,0.97,-0.74,0
